angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_cal, V_inter, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
45.0, 900.0, 2569.513689654834, -24.769438454185035, 321.3152586157016, 9.263929739687686, 121.77983078680113, 3.343997936795751E-6, 1.901337504046837E15, 0.7266925396471252, 0.15731164619236856, 0.03928225200531116, 0.7041388521292933, 0.08642970859926019, 1.664665883762052, 18687.181115168034, 15876.385510201384, 1.5334373288793083E7, 5.748671095780519E-7, 125.90576478495497, 2.847370358230989E-4, 0.0015510264822726622, 9.60811860416141E-4, 36.76221186621078, -5.521635319773444, -0.0047247745706840046, -50.0391, 151.9166, 10466
45.0, 900.0, 2714.5387605247665, -25.606276542439645, 330.34586307481817, 9.482249216864448, 145.8362959484889, 3.3764412672045647E-6, 1.9490510882686108E15, 0.7283729534230521, 0.15791816663084474, 0.040180419426865704, 0.7038991456993298, 0.06486219730959555, 1.7059598642939535, 19659.768750671254, 16682.44347293974, 1.6453596708057132E7, 5.461680499345558E-7, 124.95976614126182, 2.931625326000116E-4, 0.0015812201516736822, 0.0010029915005442948, 36.571031246553204, -5.8693974405462495, -0.00418903099333426, -50.0463, 151.9913, 10465
45.0, 900.0, 2867.749143372412, -26.373821497494504, 339.6328434420905, 9.707558830125125, 170.2473769657791, 3.408748689027641E-6, 1.998492741688482E15, 0.7300222285589603, 0.15851869814875824, 0.04107512085491799, 0.7034665490442432, 0.032199348302519214, 1.769147581346029, 20686.750116515068, 17533.26969199783, 1.7663169910934135E7, 5.188155186595531E-7, 126.61413345789522, 3.017296316782808E-4, 0.0016115795409981357, 0.0010169039339469053, 36.451348052577856, -6.1747623824084545, -0.00339812035794279, -50.0544, 152.0699, 10465
45.0, 900.0, 3029.6068226792854, -27.042411567859805, 349.19519128341324, 9.940039047571375, 196.99640576202543, 3.4443132805455397E-6, 2.0495195937815605E15, 0.7318105935205506, 0.15917586647942175, 0.04206032357016004, 0.7017750484213159, 0.14146463092924874, 1.7037538892715558, 21771.4744011017, 18431.705919951673, 1.8971991652275376E7, 4.927585383592807E-7, 128.72824626558761, 3.1134987093240333E-4, 0.0016453430641825831, 0.0010267613955928772, 36.336566776513095, -6.48626772084705, -0.0024853448958629593, -50.0634, 152.1526, 10464
45.0, 900.0, 3200.5998576399656, -27.580000287134347, 359.0451893735955, 10.17987509182158, 226.71548708071072, 3.483879027614658E-6, 2.102280846255829E15, 0.7337674701860668, 0.15990224813320983, 0.04315667980601229, 0.7013659417494732, 0.01953610644142263, 1.883382190343213, 22917.281563459288, 19380.528973962206, 2.038893690869402E7, 4.6795422331032166E-7, 130.9922290783768, 3.2228605206541385E-4, 0.0016833280526256326, 0.001036024184912788, 36.21673469203289, -6.811396413638853, -0.0014605605656055655, -50.0734, 152.2398, 10463
45.0, 900.0, 3381.243853836337, -27.947225628523835, 369.1939789070689, 10.427257110850881, 259.7815131762431, 3.527769129392867E-6, 2.156855370283998E15, 0.7358989951189379, 0.1607023242897004, 0.04437317946885663, 0.6994554306512772, 0.09749636449451646, 1.8745881903051866, 24127.6532565627, 20382.618533486704, 2.1923471271482967E7, 4.443647379546036E-7, 133.4214416938002, 3.3470941697886705E-4, 0.0017259853663607286, 0.0010444723780576118, 36.09176182670158, -7.150347184060613, -3.068591434495267E-4, -50.0844, 152.3316, 10463
45.0, 900.0, 3572.0835179741102, -28.09578268308821, 379.6542582945064, 10.682380351995674, 296.694697718075, 3.5763142946816573E-6, 2.213306845361153E15, 0.7382099062998476, 0.16158043997890453, 0.04571900003648535, 0.6996124959098097, -0.09902954185293536, 2.145779265392315, 25406.266990195483, 21441.017826123418, 2.3585998143962733E7, 4.219554575418514E-7, 136.033358756087, 3.488131294674248E-4, 0.001773804770015977, 0.0010518341956087572, 35.961581685475934, -7.5032486737544914, 9.95375224672241E-4, -50.0967, 152.4282, 10463
45.0, 900.0, 3773.6943003697093, -27.966429265438688, 390.4411086414693, 10.945445339142609, 338.1391533899259, 3.629853366516065E-6, 2.271709479933573E15, 0.740703453346002, 0.16254079196203053, 0.04720351217988103, 0.6988634653088922, -0.1278985760205538, 2.2445257180877713, 26757.005231425264, 22558.942699783212, 2.5388018826493688E7, 4.006943850889146E-7, 138.84782990357147, 3.648158365758392E-4, 0.0018273202183633783, 0.0010577762504988062, 35.82615703007454, -7.870143726087596, 0.0024689113548890555, -50.1103, 152.53, 10463
45.0, 900.0, 3986.684130140219, -27.486537405602455, 401.57326567136647, 11.216658053141357, 385.0692115929608, 3.6887307523980188E-6, 2.3321539153830265E15, 0.7433811798273965, 0.1635873611870313, 0.04883619410868284, 0.6981870159894676, -0.09885900678865092, 2.26635743099915, 28183.96392248085, 23739.79099350444, 2.7342354740965467E7, 3.805565063562634E-7, 141.88757294435987, 3.8296543455461037E-4, 0.0018871135093571103, 0.0010618924460185236, 35.68548669340587, -8.250970758783492, 0.004140201431724191, -50.1254, 152.6372, 10463
45.0, 900.0, 4211.695248328613, -26.567081356136477, 413.075063831316, 11.496230115498507, 438.82994158166207, 3.753293725178937E-6, 2.39475614812926E15, 0.7462427418369069, 0.16472384793813805, 0.05062653947125842, 0.6983256923884902, -0.08398528216527099, 2.267595856866064, 29691.45996886674, 24988.307838779583, 2.9464827627612606E7, 3.615204893855565E-7, 145.17838915567674, 4.0354222670265E-4, 0.001953816585549075, 0.0010636915019339602, 35.53961358653564, -8.645541510565215, 0.00604002042508868, -50.1421, 152.75, 10464
45.0, 900.0, 4449.406144491795, -25.098921161952557, 424.78891639497834, 11.784378975427103, 484.08108895896845, 3.823888472692988E-6, 2.459784673946434E15, 0.7492857232749658, 0.16595359152726316, 0.05258392780835125, 0.699044929694713, -0.024054384514247608, 2.1768078172785192, 31284.037139444903, 26306.78332366109, 3.1758014867625862E7, 3.43572394424815E-7, 148.74968671850206, 4.2686298620567373E-4, 0.0020281142572760404, 0.001062583161447786, 35.38863406977073, -9.053514184189785, 0.008204248193683683, -50.1606, 152.8687, 10466
45.0, 900.0, 4700.533602590965, -22.948201286509597, 436.7522340227165, 12.081328100342366, 524.3926068945902, 3.9008615762171595E-6, 2.526324470578036E15, 0.7525057400528707, 0.16727959169228054, 0.0547176430716024, 0.7017918692946274, -0.11324837534523267, 2.186872071073887, 32966.46973596438, 27698.50133844365, 3.422872651038095E7, 3.267041807318896E-7, 152.63492126438635, 4.532866050283025E-4, 0.0021107518085185053, 0.0010578632572829359, 35.232706439152935, -9.474335108537216, 0.010674842188526813, -50.1811, 152.9937, 10468
45.0, 900.0, 4965.834862353401, -19.489892619255084, 448.9755427906454, 12.387307169909112, 560.1387316788316, 3.984549301181261E-6, 2.5938701099174175E15, 0.7558960851414177, 0.16870432679088185, 0.05703655229295715, 0.7039048818690198, 0.02821929934862468, 1.9347847252580554, 34743.721841440216, 29167.53013985991, 3.689399207416774E7, 3.11060055742491E-7, 154.82399637451277, 4.8321363697706763E-4, 0.002202568265670364, 0.0010480716680958085, 35.14427741246794, -9.676401897680455, 0.015237692327588303, -50.2037, 153.1253, 10471
45.0, 900.0, 5246.109902622958, -14.602075774040511, 461.45871914111586, 12.702552273760283, 590.3386632943057, 4.07205263543652E-6, 2.662683070136464E15, 0.7593237931382693, 0.17017587970635117, 0.05945980198622866, 0.7071625738861811, -0.005542652871963423, 1.8662454353927864, 36620.8296710719, 30720.261476203246, 3.977779317565258E7, 2.966178449258574E-7, 157.04982462493706, 5.158661936418487E-4, 0.0023007811151515706, 0.0010298616951206236, 35.05488069574517, -9.87103510163962, 0.019739728490824837, -50.2281, 153.2639, 10476
45.0, 900.0, 5542.203853584376, -13.84039731478149, 472.0977885484221, 13.027306113018758, 348.92761680628746, 4.16320141160011E-6, 2.733398815122822E15, 0.7627732941026155, 0.1716898075427214, 0.06198214151800713, 0.709107671489073, 0.007943476629149644, 1.7988637840860717, 38584.838527257125, 32328.62712867546, 4.257359667560499E7, 2.8175322850312286E-7, 166.19730854710988, 5.472137319420294E-4, 0.0024050022022962646, 7.599084478681478E-4, 33.975800075173154, -12.790124812119634, 0.004977356764196545, -50.2544, 153.406, 10477
45.0, 900.0, 5855.00954513516, -12.360975532735424, 485.3231207979117, 13.361818205766594, 384.9706115072443, 4.267866208093607E-6, 2.786298267722196E15, 0.7665901196244059, 0.17340540944334853, 0.06487572347464801, 0.7095819009457137, -0.08753108711243175, 1.9198900896148376, 40679.70979783943, 34059.700168864416, 4.594098393569537E7, 2.6769652464485305E-7, 166.56585522316402, 5.898250783168612E-4, 0.002527584693684115, 7.728104081935976E-4, 33.89016912461595, -13.053707985356017, 0.007256971208962579, -50.2904, 153.5559, 10479
45.0, 900.0, 6185.470199089264, -9.84579443996952, 498.8747507736012, 13.706345096616612, 415.6010132480246, 4.3742676623403366E-6, 2.861256076216814E15, 0.7703210820647869, 0.17512557489135305, 0.06781380985579691, 0.7076208873050797, -0.0054109147599376095, 1.9399953205249423, 42893.100780673376, 35888.59486814265, 4.958573386877692E7, 2.5465010857232676E-7, 167.14696574765685, 6.353638910686167E-4, 0.0026554293370555453, 7.824267528574348E-4, 33.80184875972906, -13.324093350040629, 0.010266321623660228, -50.3292, 153.7139, 10481
45.0, 900.0, 6534.582273330549, -5.881476715964218, 512.6863742340815, 14.061150570551277, 427.46295800858314, 4.481454109134078E-6, 2.938171752519964E15, 0.7739362287300462, 0.17683516949025274, 0.07076955896509121, 0.7057047197204384, 0.022458743689307722, 2.0365479716363986, 45231.48900395672, 37820.388855937774, 5.352092699986304E7, 2.4269063130312193E-7, 167.98291357663916, 6.835491997045549E-4, 0.0027875642788342953, 7.8663333296776E-4, 33.71129551837718, -13.601391337245552, 0.01414259031172798, -50.3711, 153.8806, 10485
45.0, 900.0, 6903.39846649217, 0.3766599300982838, 526.6339735272637, 14.426505871203055, 389.96233351436797, 4.589720726293857E-6, 3.0165399152841025E15, 0.7774500894997153, 0.178539353217487, 0.07375060493615851, 0.7055982412100349, -0.08124566459679913, 2.223568486162602, 47700.68269187537, 39859.03748012621, 5.774852837933567E7, 2.3201994702038337E-7, 168.76526757551989, 7.346302512611178E-4, 0.0029245488344727725, 7.76188266062205E-4, 33.66536758181227, -13.781060975132087, 0.01989205185055278, -50.4162, 154.0564, 10491
45.0, 900.0, 7293.030892222075, 9.758806500905433, 540.6824629195921, 14.802689923758784, 250.17646542300878, 4.6987290879348285E-6, 3.095342026288035E15, 0.7808560803155309, 0.18023323954856355, 0.0767471521797903, 0.7060098952963131, -0.019764564352748603, 2.1639954982245366, 50305.867356357114, 42006.63720996674, 6.227265155832885E7, 2.2281672059218926E-7, 168.91396409953487, 7.885550201148623E-4, 0.0030661698182300233, 7.393305349319365E-4, 33.718949117153684, -13.734924117058661, 0.027144598731481787, -50.4646, 154.2421, 10501
45.0, 900.0, 7704.654432606167, 22.087879354470992, 555.3951768871834, 15.18998956267843, 84.28966096728412, 4.807120142273617E-6, 3.173859556335224E15, 0.7841188077652975, 0.18189661842973098, 0.07972151118599763, 0.7078650090916552, 0.026599706594037535, 2.0427404860387544, 53055.28614307316, 44271.05767998257, 6.718736465717888E7, 2.1492242990486716E-7, 169.10954867794632, 8.447144140891821E-4, 0.0032107118061977494, 6.863334510102109E-4, 33.768733472284104, -13.672861370610875, 0.03316156590409654, -50.5154, 154.4388, 10513
45.0, 900.0, 8139.510280860919, 37.05414882772806, 570.8047906795218, 15.588699764425687, -13.559881083430504, 4.9147434781899515E-6, 3.255631516149903E15, 0.7872427746992591, 0.1835284520607142, 0.08266937306708874, 0.7107164798063027, 0.021038844397108222, 1.9398265238373629, 55956.51009600768, 46664.74881233765, 7.257399590390266E7, 2.0814720494608264E-7, 169.34722338245544, 9.030393625096468E-4, 0.0033579262894760827, 6.166917202474349E-4, 33.812362167183345, -13.594771315462783, 0.037772708283496, -50.569, 154.6471, 10528
45.0, 900.0, 8598.909683977923, 54.15897492144467, 586.7704392908854, 15.999123885414583, -143.14302514212523, 5.021405407730889E-6, 3.342922306133697E15, 0.7902311743852241, 0.18512707388118396, 0.08558531934905925, 0.7130681163758933, 0.06769520896568973, 1.8059381583980296, 59017.97810697844, 49191.778700631636, 7.84369164205049E7, 2.0225451238905238E-7, 169.61916929991116, 9.63427598417608E-4, 0.0035074567239206447, 5.309491849353043E-4, 33.846976907515135, -13.500515810124448, 0.04073827592207658, -50.6252, 154.8677, 10545
45.0, 900.0, 9084.237896605802, 71.21454150248225, 603.3986149939577, 16.42157390538238, -313.1163329853189, 5.1269859642829926E-6, 3.434039922955177E15, 0.7930891863541019, 0.186691944094026, 0.08846601960568928, 0.7146987129182145, -0.04720736357773608, 1.8935508582484353, 62249.541840945014, 51859.76826523913, 8.48264307308774E7, 1.965543220125174E-7, 169.8907018123924, 0.0010258372881565155, 0.0036587925232962754, 4.323894349473459E-4, 33.873166906003064, -13.277968372695938, 0.038798838501548936, -50.6841, 155.1012, 10562
45.0, 900.0, 9596.958358091866, 85.69871680557696, 620.8451850440384, 16.85637067640485, -533.6564688281427, 5.231534058345993E-6, 3.5293331815533E15, 0.7958260711518506, 0.18822497369597146, 0.09131279652346924, 0.7145069318799152, -0.04231222341164107, 1.9284400945179572, 65662.82452139085, 54678.70526624642, 9.181690837607306E7, 1.9034202558006546E-7, 170.1215693245627, 0.0010903421913585677, 0.0038115588445704006, 3.289470338961911E-4, 33.87768882259458, -12.89198191932995, 0.03205918547361617, -50.7454, 155.3484, 10577
45.0, 900.0, 10138.617105278781, 109.11200708863666, 637.149548644614, 17.303844177775524, -200.21003485772917, 5.335352657404181E-6, 3.629819062495982E15, 0.7984566142534564, 0.18973162934012724, 0.09413388678716914, 0.7134269143588344, -0.006744748397759997, 1.9770279836318816, 69285.54108217047, 57665.670430836064, 9.912351589623874E7, 1.867260861333735E-7, 170.49513420155512, 0.0011486102003519362, 0.003967750660398363, 3.4230233864248607E-4, 34.001840953806486, -15.145662419474128, 0.04718950680783187, -50.8082, 155.6094, 10600
45.0, 900.0, 10710.847434362446, 131.4178277808994, 655.2533007744254, 17.764333776975644, -403.3593363091506, 5.438835766369419E-6, 3.721685924293022E15, 0.8009962932569851, 0.19121843378311215, 0.09693994775661613, 0.7122381108905752, 0.06423758340397762, 1.9956195572905588, 73097.34242629062, 60812.37979758473, 1.0727712865999967E8, 1.8287738173175273E-7, 170.85175604369232, 0.0012172625577594371, 0.004126543841838209, 2.5942481074323E-4, 34.124601850032086, -14.800821732748016, 0.04310365184206215, -50.8862, 155.8866, 10622
45.0, 900.0, 11315.374825868234, 151.03813320323601, 674.4657446896045, 18.238188496966593, -716.0778918870212, 5.54057431167873E-6, 3.82567427830279E15, 0.8034167506137876, 0.19266610447490792, 0.09969282899917534, 0.7124612344845409, -0.04577615114840116, 2.162171045571928, 77123.01107400982, 64137.29662433609, 1.1624053744931844E8, 1.7839215892883176E-7, 171.16598134646762, 0.001287502304168652, 0.004285466223968582, 1.5580460131432242E-4, 34.23710356176216, -14.2817970883532, 0.03673797982806712, -50.9667, 156.181, 10642
45.0, 900.0, 11954.022147596195, 166.33201302431314, 695.3515447456016, 18.725767290041457, -1160.7380543697016, 5.641297309941877E-6, 3.936725822248012E15, 0.805741829683167, 0.19408605311411492, 0.10241239150781639, 0.7128435007758542, 0.008225569360553759, 2.112466483547272, 81379.79098204004, 67656.13647886139, 1.2621204483718523E8, 1.7292882106501514E-7, 171.41122806227438, 0.0013598407314618787, 0.004445201050735917, 3.57361896651573E-5, 34.318810150330705, -13.580028193910069, 0.028389996136746795, -51.0488, 156.4935, 10657
45.0, 900.0, 12628.715151223962, 176.8208596058476, 718.1404274148866, 19.227439318477092, -1694.2697647273294, 5.741503115209942E-6, 4.058515118573167E15, 0.8079877852141876, 0.19548604102226183, 0.10511213452684429, 0.7140784624775742, 0.04716489475241678, 2.027999420762689, 85886.4665941024, 71384.43546856285, 1.373449892344271E8, 1.6646933869643148E-7, 171.57960791726853, 0.001434692131971459, 0.00460630561851824, -7.330458147353191E-5, 34.34110719978114, -12.821463132609933, 0.020150625422085903, -51.1313, 156.8248, 10668
45.0, 900.0, 13341.488279141591, 184.71691102480318, 741.1393360543238, 19.743584242232753, -2122.41817560893, 5.841759813359073E-6, 4.1923006974410355E15, 0.8101707464080365, 0.19687450173803586, 0.1078073250903854, 0.716059990657159, 0.014351987300715165, 1.986017156692469, 90651.99346284934, 75324.81333630726, 1.493572167663186E8, 1.596662285727825E-7, 171.70646760295773, 0.0015124192463288777, 0.004769969062643148, -1.3115525724724191E-4, 34.24277893693986, -11.941451193190192, 0.01584650930852568, -51.2135, 157.1753, 10676
45.0, 900.0, 14094.490799028066, 203.61116853692556, 756.5710617828316, 20.274592513946107, -1608.4506831315791, 5.942339773426041E-6, 4.326672433185508E15, 0.8122990565851593, 0.19825552787649028, 0.11050518119431899, 0.7180194656258728, -0.011136796124138324, 1.9375677056510847, 95672.98973716261, 79455.58068825117, 1.6043030717736053E8, 1.5587462489940684E-7, 172.0099135274189, 0.0015817159501214937, 0.004939078559626632, -6.432041356963899E-5, 35.620628393018414, -12.50753461685005, 0.030027527550332667, -51.2944, 157.5589, 10694
45.0, 900.0, 14889.993284667378, 222.8755379043132, 780.3472683721701, 20.820865681482125, -2065.1322296904277, 6.042797823579552E-6, 4.41065244175407E15, 0.8143657274003259, 0.19962334084028716, 0.11319368078110348, 0.719371175137, 0.016579706014037108, 1.865188765338627, 100995.33582002808, 83854.93853156338, 1.7440375886275095E8, 1.5224349392130303E-7, 172.32009231090203, 0.001664373899722241, 0.005111124902670074, -1.3835819157156484E-4, 35.69920511915432, -11.46579286665004, 0.029324089887167497, -51.384, 157.9661, 10714
45.0, 900.0, 15730.394462546212, 239.66811439809982, 802.8821154599564, 21.382816698295102, -2281.5097029081962, 6.142830607841152E-6, 4.54919962853648E15, 0.8163674517102135, 0.2009742528450311, 0.11586469929783469, 0.7199574598506082, 0.014992391492210027, 1.8664419548367264, 106611.81239547959, 88491.64961103132, 1.8907873540743154E8, 1.481381537110688E-7, 172.59081870383056, 0.0017495117560614637, 0.005285029051421067, -1.5176878174758563E-4, 35.63029547639663, -10.28710985151472, 0.025263364600934132, -51.4707, 158.3978, 10731
45.0, 900.0, 16618.22844487818, 252.96738233448295, 825.1497346359192, 21.960870241869003, -2399.5001593691736, 6.242288163749167E-6, 4.679037667697992E15, 0.8183043533682696, 0.20230673156218337, 0.11851427512917884, 0.7198952835019548, -0.02949615940518431, 1.9520467709346496, 112538.22351733889, 93381.20247168685, 2.0474689516052473E8, 1.433860239305531E-7, 172.80549252538128, 0.0018371976970835118, 0.005460242133697766, -1.3638851968571515E-4, 35.509609997375975, -9.069261235232675, 0.020437006143358777, -51.5529, 158.8536, 10744
45.0, 900.0, 17556.172370864788, 262.96692488872105, 843.896574521136, 22.55546304050624, -1922.2629279404555, 6.341507342261886E-6, 4.806659064686476E15, 0.8201857830547826, 0.20362572813568586, 0.12115141392910272, 0.719308164642012, 0.02633605926804576, 1.9613145079501164, 118782.95613965129, 98522.56625970505, 2.2052468541349524E8, 1.3811098048389692E-7, 172.9670662020554, 0.001927623381823812, 0.00563728877541062, -3.2289873012625565E-5, 35.23021590011626, -7.8697239693198195, 0.016296329681706138, -51.6295, 159.334, 10754
45.0, 900.0, 18547.054479234266, 269.7196532934044, 862.5523224264898, 23.16704420874018, -869.6296868375409, 6.44089998203675E-6, 4.91137977513681E15, 0.8220216225939205, 0.20493702028770633, 0.12378703022228549, 0.7189197486264991, 0.028142605126437372, 2.0241298955209612, 125418.77477191473, 103984.43463530805, 2.3747882907330704E8, 1.3231721145681046E-7, 173.07626205264174, 0.0020212591567321638, 0.005816840931926532, 1.2637779923860515E-4, 34.87065383798528, -6.633971284524345, 0.012630249564309654, -51.6996, 159.8383, 10761
45.0, 900.0, 19593.862636399903, 293.25517216440835, 885.6353349463241, 23.796075591651995, -390.43258954713093, 6.541666951352286E-6, 5.015392697711318E15, 0.8238348718078516, 0.20625650246542088, 0.12645278966678775, 0.718941927637933, 0.0256469402370011, 2.0680046786089417, 132416.0582249265, 109755.77528249184, 2.5702965174980402E8, 1.3050484374060874E-7, 173.45659763369855, 0.0021031272164802215, 0.006005508005651674, 1.3798972410351774E-4, 37.20329756034554, -6.8938297367686205, 0.028483397191170448, -51.7621, 160.4057, 10784
45.0, 900.0, 20699.753345953326, 306.68782558843975, 910.5531326435654, 24.443032118377882, 628.1668683929632, 6.6419761631810085E-6, 5.147643275090596E15, 0.8255937792354405, 0.20756032287359089, 0.1291001089166149, 0.7196567419168849, -0.03281616080688431, 2.13002903847744, 139860.6313306996, 115898.13893791441, 2.7872701109724426E8, 1.2645591896944961E-7, 173.6742716873076, 0.0022027675255531236, 0.00619418589804798, 2.2144026604642585E-4, 36.92255714322701, -5.97168980463612, 0.018337552211621956, -51.8307, 161.0026, 10798
45.0, 900.0, 21868.061266659624, 307.54246463585093, 942.8983772568997, 25.108402165098465, 2582.4057319134276, 6.742548693018574E-6, 5.29107708166703E15, 0.8273129075606502, 0.20885814505782255, 0.1317480103273954, 0.7205790130676624, 0.02925794386068294, 2.0345720054978287, 147859.60844164205, 122513.43246144164, 3.048940750718242E8, 1.1979827148969992E-7, 173.688186016302, 0.0023065302395511855, 0.006383393896256845, 3.6368504701289877E-4, 36.575240137075134, -5.318951695142495, 0.0071147089728036, -51.8935, 161.6291, 10798
45.0, 900.0, 23102.30926765446, 302.1976488480739, 997.7261039419004, 25.792687927808057, 5958.432626209059, 6.845181398458503E-6, 5.480547255876005E15, 0.8290231802559455, 0.2101730880057891, 0.13444355600576063, 0.7219848050012618, 0.0380369404756245, 1.9679718966626094, 156659.72210398928, 129834.37681263115, 3.420348667568097E8, 1.1192769780009362E-7, 173.60165433981427, 0.002416123602151074, 0.006577899607096083, 5.741747333463769E-4, 36.20292618357631, -4.785186403043166, 0.0022487815905823045, -51.9526, 162.2855, 10793
45.0, 900.0, 24406.219051163243, 301.3152717648326, 1109.1064532329406, 26.496405805167655, 11558.314298076397, 6.952134464846469E-6, 5.808494440100882E15, 0.830759911768214, 0.21153348450741896, 0.13724545898557697, 0.7235181111698372, 0.04235994776135552, 1.901975693951655, 166858.57069782272, 138405.22141351635, 4.061546133889438E8, 1.0489882153067431E-7, 173.58148323305667, 0.002533505369266409, 0.006784837726010495, 8.810106176407082E-4, 35.78305276190899, -4.450448182386639, 0.006108342894864854, -52.0087, 162.9725, 10792
45.0, 900.0, 25783.72237477368, 322.1936727439406, 1276.5439722884962, 27.22008679175184, 18231.847856380424, 7.0659212952417E-6, 6.48131690413226E15, 0.832558617293292, 0.21297001521213235, 0.14021839724254445, 0.7248114103850795, -0.006427347861773071, 1.9102469070701646, 179247.61374326667, 148854.28105608825, 5.038113537636235E8, 1.0201867593692761E-7, 173.09257655417042, 0.002660263561644846, 0.007014193657327733, 0.001254271693426028, 35.751316042335155, -4.56627075385387, 0.02216544994191625, -52.0639, 163.69, 10813
45.0, 900.0, 27238.972907100877, 343.9936924769058, 1467.4698263923103, 27.96427688200661, 24980.37270448252, 7.1849957652413515E-6, 7.489067762081024E15, 0.8343890488814228, 0.21446172744644146, 0.14332064238183514, 0.7254238189886855, 0.0018771532021470087, 1.904069681461296, 193638.68745570205, 160978.48910823037, 6.269055744145142E8, 9.886615275816871E-8, 170.62922381459896, 0.002797296033084642, 0.007258476362486068, 0.0015803325262333065, 35.913426982463946, -4.768567164716285, 0.022232843145446986, -52.1237, 164.4482, 10835
45.0, 900.0, 28776.35875259413, 350.88008464061306, 1638.8749644778272, 28.729537485241842, 30825.802167534082, 7.296407155907845E-6, 8.631289623417948E15, 0.8360556323809467, 0.21584702171115097, 0.14621503364666852, 0.7254330245389456, 0.03473443155051458, 1.9112389865914265, 193638.68745570205, 174076.53251627204, 7.569234173113434E8, 9.886615275816871E-8, 163.16478321829754, 0.0029311561794162166, 0.007487243808147752, 0.0025544941507998, 36.24364789368974, -4.942782416738786, 0.011964609992892105, -52.1897, 165.2537, 10842
