angle, time_diff, t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
45.0, 900.0, 1.6392929002076104, -0.016359157098959146, 17.3857241519155, 3.657289143139619, 6.001859122299335E-4, 1.08067644736981E-6, 5.652E16, 0.4841281298445965, 0.10127346494314902, -0.016646896958129792, 0.694198270433279, -0.1686653317211639, 1.5759145829322212, 399.5139513001159, 1.642524674359977E-5, 146.48861237965852, 9.574068423428842E-6, 1.6207440378103176E-4, 2.741968764390278E-5, 40.76744873838424, 0.5993759858516134, -0.009823867375580629, -49.9867, 150.5262, 10491
45.0, 900.0, 1.731838087361658, -0.017283359363746066, 17.49186130106924, 3.657646260223936, 6.346752195222595E-4, 1.082274418821914E-6, 5.652E16, 0.4844804884880724, 0.1013231204728419, -0.016622397108404213, 0.6967312835635775, -0.8175876937773228, 2.2286253335432766, 401.9921708125803, 1.6399829726732227E-5, 146.48758609225197, 9.616602024268086E-6, 1.6255406013916383E-4, 2.7443218207426295E-5, 40.76727525824439, 0.599177610081346, -0.00982394326442952, -49.9867, 150.5262, 10491
45.0, 900.0, 1.82960785132214, -0.01825979387693903, 17.603295212482976, 3.658023500243346, 6.711820990529367E-4, 1.0839479306407403E-6, 5.652E16, 0.48484893874916346, 0.10137514818956596, -0.016596680103085376, 0.6952298613527741, -0.44719367127201093, 1.8622742894060225, 404.59483264874535, 1.6373469991115105E-5, 146.48650309700255, 9.66128125122666E-6, 1.630571513129053E-4, 2.746807719629066E-5, 40.76709198510582, 0.5989680367334276, -0.009824023442072569, -49.9867, 150.5263, 10491
45.0, 900.0, 1.9328971420874927, -0.01929141558483433, 17.720258857376447, 3.658421994841073, 7.098286583402771E-4, 1.0856998954029086E-6, 5.652E16, 0.4852340434610679, 0.10142964156030572, -0.01656969305458038, 0.695478158565593, -0.5387176672184399, 1.9581124989656986, 407.32749793882147, 1.634615460168998E-5, 146.48538198916623, 9.708204950977192E-6, 1.6358466972423507E-4, 2.749433960954576E-5, 40.76689836619355, 0.5987466338407192, -0.009824108151585602, -49.9867, 150.5264, 10491
45.0, 900.0, 2.0420175608615607, -0.020381346911676368, 17.842992762646514, 3.658842939039918, 7.507448553368365E-4, 1.0875332734403172E-6, 5.652E16, 0.48563636840744695, 0.10148669572385742, -0.016541381566771804, 0.69097830088854, 0.1456981376207299, 1.2782996428208162, 410.19591857060857, 1.6317871159166038E-5, 146.4841757930359, 9.757469830891728E-6, 1.6413760448349333E-4, 2.7522084679373558E-5, 40.766693817535355, 0.5985127337798639, -0.009824197649813335, -49.9867, 150.5264, 10491
45.0, 900.0, 2.1572983000862904, -0.021532887277286764, 17.971745054441538, 3.6592875947619135, 7.940690528867396E-4, 1.0894510476776428E-6, 5.652E16, 0.4860564763149027, 0.10154640670445365, -0.01651169007542702, 0.6959644932343252, -0.7612940432665092, 2.1902018075105607, 413.20603967151663, 1.628861050743173E-5, 146.4829027323567, 9.809180688400787E-6, 1.6471699130757297E-4, 2.7551396111181014E-5, 40.76647772220195, 0.5982656312611958, -0.009824292207061207, -49.9867, 150.5265, 10491
45.0, 900.0, 2.2790871365433443, -0.02274952316680464, 18.106771489299913, 3.6597572945399715, 8.399486187038586E-4, 1.0914562760195716E-6, 5.652E16, 0.48649493782794934, 0.10160887303728608, -0.016480560987695, 0.6948461966669686, -0.5265310891790462, 1.9606751086001633, 416.3640019333142, 1.6258365326390632E-5, 146.48158082842173, 9.863446639027604E-6, 1.6532390090376423E-4, 2.7582362336838933E-5, 40.766249428447615, 0.5980045812048593, -0.009824392110110904, -49.9867, 150.5266, 10491
45.0, 900.0, 2.4077514805206004, -0.02403493877186304, 18.24833547288861, 3.660253445431604, 8.885405726686223E-4, 1.093552052438283E-6, 5.652E16, 0.48695232243009495, 0.10167419455041936, -0.016447935229880264, 0.6893082728262769, 0.20669489970659943, 1.2330317177015644, 419.6761437912485, 1.622712931972127E-5, 146.4801625008516, 9.92037473170333E-6, 1.6595939926714615E-4, 2.7615076781817147E-5, 40.76600824774599, 0.5977287964976234, -0.009824497662005886, -49.9867, 150.5266, 10491
45.0, 900.0, 2.54367948420865, -0.025393027235232502, 18.396708066543617, 3.660777533145263, 9.400122881393624E-4, 1.0957414804737977E-6, 5.652E16, 0.48742919214215735, 0.10174247152751942, -0.016413752609444013, 0.673018508422464, 0.8564610759511053, 0.58921530064003, 423.1490034738625, 1.6194899746881097E-5, 146.47866533289033, 9.980080323875163E-6, 1.666245978301619E-4, 2.764963814399354E-5, 40.76575345271513, 0.5974374456231932, -0.009824609181887607, -49.9867, 150.5267, 10491
45.0, 900.0, 2.687281212671079, -0.02682790254846312, 18.55216798199065, 3.661331126390361, 9.945422503532455E-4, 1.0980277216151918E-6, 5.652E16, 0.48792611153528304, 0.10181380620206282, -0.0163779510088541, 0.6921729806580216, -0.18216356309334192, 1.6341785271859086, 426.7893209448368, 1.6161675817447475E-5, 146.4770848736138, 1.0042681299172985E-5, 1.6732063083393825E-4, 2.768615069617026E-5, 40.765484274925974, 0.5971296501597414, -0.009824727008163453, -49.9867, 150.5268, 10491
45.0, 900.0, 2.8389898809210936, -0.028343912123717716, 18.715001564809466, 3.661915881462544, 0.001052320878464894, 1.1004139509904988E-6, 5.652E16, 0.48844363751439657, 0.10188830135884275, -0.0163404670227658, 0.6940810521069233, -0.5502383369413582, 2.00900307320138, 430.6040397634552, 1.612745927118974E-5, 146.47541642082254, 1.0108298865021703E-5, 1.6804865234703844E-4, 2.7724724596945322E-5, 40.76519990258641, 0.5968044821353056, -0.009824851498088663, -49.9867, 150.5269, 10491
45.0, 900.0, 2.999263160836486, -0.029945650087001327, 18.885502767396083, 3.662533547076322, 0.0011135514169664479, 1.1029033619013225E-6, 5.652E16, 0.48898231976968554, 0.10196606045371157, -0.016301235836107403, 0.6851520469257569, 0.3937359656533439, 1.0722127265756227, 434.60030889577564, 1.6092254480209465E-5, 146.4736550068488, 1.0177057864745467E-5, 1.6880983856410725E-4, 2.7765476225273205E-5, 40.76489947809593, 0.5964609612360334, -0.009824983029230891, -49.9867, 150.527, 10491
45.0, 900.0, 3.1685845618556083, -0.031637971332725834, 19.0639731123703, 3.6631859694577216, 0.001178450902751047, 1.1054991597389586E-6, 5.652E16, 0.4895426989152983, 0.10204718739820144, -0.01626019126841831, 0.6933071998999605, -0.501919943240793, 1.9755103241591214, 438.78548451422404, 1.605606848178743E-5, 146.47179538358085, 1.024908680674585E-5, 1.696053868997262E-4, 2.7808528530363063E-5, 40.764582095461655, 0.5960980518560737, -0.009825122000632711, -49.9867, 150.5271, 10491
45.0, 900.0, 3.347464889619619, -0.033426006383497874, 19.250721647568785, 3.6638750977101817, 0.0012472512155171798, 1.1082045544566325E-6, 5.652E16, 0.4901253043276723, 0.10213178629450081, -0.0162172658426894, 0.6936299945234755, -0.634896676879254, 2.1166104598024176, 443.1671318290426, 1.6018911212582068E-5, 146.46983200661657, 1.0324517857930052E-5, 1.7043651464700532E-4, 2.7854011403314533E-5, 40.76424679756899, 0.5957146599819825, -0.009825268834043374, -49.9867, 150.5272, 10491
45.0, 900.0, 3.5364437869614034, -0.03531517710192243, 19.44606489395207, 3.6646029894675083, 0.001320200219812155, 1.1110227579004315E-6, 5.652E16, 0.4907306530446888, 0.10221996131765403, -0.016172390779134974, 0.6809093640620241, 0.5270314317784971, 0.9633117521714808, 447.75302700074167, 1.5980795400636397E-5, 146.46775901854983, 1.0403486976605193E-5, 1.7130445913311456E-4, 2.790206207042215E-5, 40.76389257329879, 0.5953096299022906, -0.009825423975221168, -49.9867, 150.5273, 10491
45.0, 900.0, 3.7360913618899976, -0.03731121330328559, 19.650326787933913, 3.6653718168482983, 0.0013975630067405958, 1.1139569736320995E-6, 5.652E16, 0.491359247064478, 0.10231181635815245, -0.016125496110345305, 0.6926205958505138, -0.5396618820401394, 2.039164882599267, 452.5511591883505, 1.5941736392420802E-5, 146.46554843754987, 1.0486131898198471E-5, 1.72210465596745E-4, 2.7952825504264527E-5, 40.76351835448168, 0.5948817407312723, -0.00982558789531175, -49.9867, 150.5274, 10491
45.0, 900.0, 3.9470099074817835, -0.039420170318907634, 19.863838619809517, 3.666183872726859, 0.0014796232462765035, 1.1170103855501874E-6, 5.652E16, 0.49201157042329174, 0.10240745462146696, -0.016076510819970843, 0.6900346518027279, -0.20370949980284897, 1.7129270728297268, 457.569732793752, 1.590175339880587E-5, 146.46323731399866, 1.0572599779555687E-5, 1.731558244877041E-4, 2.800645486312096E-5, 40.76312301268112, 0.5944297027379828, -0.009825761091943285, -49.9867, 150.5275, 10491
45.0, 900.0, 4.169835718866997, -0.04164844757839673, 20.086938970111248, 3.6670415773362732, 0.0015666846610775918, 1.120186180188064E-6, 5.652E16, 0.49268809348265413, 0.10250697927763779, -0.016025362443229565, 0.6924580482664949, -0.6516611651373829, 2.1711722017637434, 462.8171699676482, 1.5860867354114777E-5, 146.46079694732194, 1.0663036447473157E-5, 1.7414181967477266E-4, 2.80631119550817E-5, 40.76270535579516, 0.5939521534687295, -0.009825944092228232, -49.9867, 150.5276, 10491
45.0, 900.0, 4.405241012792998, -0.044002808242781015, 20.319973645853313, 3.667947485219902, 0.0016590726328916175, 1.1234874905920844E-6, 5.652E16, 0.4933892605081611, 0.10261049164906916, -0.015971977930723885, 0.6783063086841252, 0.534361067811781, 0.9960458420338606, 468.302113447663, 1.5819102191321044E-5, 146.45819824845117, 1.0757590756768623E-5, 1.7516974161656493E-4, 2.8122967721491858E-5, 40.76226412446682, 0.5934476536516593, -0.009826137452212547, -49.9867, 150.5278, 10491
